image_id,label,original_class,split,organized_image_file_path,original_image_file_path,organized_mask_file_path,original_mask_file_path
benign (376).png,0,benign,train,./mmibc/busi/images/train/benign/benign (376).png,./data/ultrasound/images/benign/benign (376).png,./mmibc/busi/masks/train/benign/benign (376)_mask.png,./data/ultrasound/masks/benign/benign (376)_mask.png
benign (152).png,0,benign,train,./mmibc/busi/images/train/benign/benign (152).png,./data/ultrasound/images/benign/benign (152).png,./mmibc/busi/masks/train/benign/benign (152)_mask.png,./data/ultrasound/masks/benign/benign (152)_mask.png
malignant (118).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (118).png,./data/ultrasound/images/malignant/malignant (118).png,./mmibc/busi/masks/train/malignant/malignant (118)_mask.png,./data/ultrasound/masks/malignant/malignant (118)_mask.png
normal (123).png,0,normal,train,./mmibc/busi/images/train/benign/normal (123).png,./data/ultrasound/images/normal/normal (123).png,./mmibc/busi/masks/train/benign/normal (123)_mask.png,./data/ultrasound/masks/normal/normal (123)_mask.png
malignant (58).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (58).png,./data/ultrasound/images/malignant/malignant (58).png,./mmibc/busi/masks/train/malignant/malignant (58)_mask.png,./data/ultrasound/masks/malignant/malignant (58)_mask.png
malignant (51).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (51).png,./data/ultrasound/images/malignant/malignant (51).png,./mmibc/busi/masks/train/malignant/malignant (51)_mask.png,./data/ultrasound/masks/malignant/malignant (51)_mask.png
benign (379).png,0,benign,train,./mmibc/busi/images/train/benign/benign (379).png,./data/ultrasound/images/benign/benign (379).png,./mmibc/busi/masks/train/benign/benign (379)_mask.png,./data/ultrasound/masks/benign/benign (379)_mask.png
malignant (158).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (158).png,./data/ultrasound/images/malignant/malignant (158).png,./mmibc/busi/masks/train/malignant/malignant (158)_mask.png,./data/ultrasound/masks/malignant/malignant (158)_mask.png
normal (11).png,0,normal,train,./mmibc/busi/images/train/benign/normal (11).png,./data/ultrasound/images/normal/normal (11).png,./mmibc/busi/masks/train/benign/normal (11)_mask.png,./data/ultrasound/masks/normal/normal (11)_mask.png
normal (22).png,0,normal,train,./mmibc/busi/images/train/benign/normal (22).png,./data/ultrasound/images/normal/normal (22).png,./mmibc/busi/masks/train/benign/normal (22)_mask.png,./data/ultrasound/masks/normal/normal (22)_mask.png
malignant (69).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (69).png,./data/ultrasound/images/malignant/malignant (69).png,./mmibc/busi/masks/train/malignant/malignant (69)_mask.png,./data/ultrasound/masks/malignant/malignant (69)_mask.png
benign (411).png,0,benign,train,./mmibc/busi/images/train/benign/benign (411).png,./data/ultrasound/images/benign/benign (411).png,./mmibc/busi/masks/train/benign/benign (411)_mask.png,./data/ultrasound/masks/benign/benign (411)_mask.png
normal (86).png,0,normal,train,./mmibc/busi/images/train/benign/normal (86).png,./data/ultrasound/images/normal/normal (86).png,./mmibc/busi/masks/train/benign/normal (86)_mask.png,./data/ultrasound/masks/normal/normal (86)_mask.png
benign (173).png,0,benign,train,./mmibc/busi/images/train/benign/benign (173).png,./data/ultrasound/images/benign/benign (173).png,./mmibc/busi/masks/train/benign/benign (173)_mask.png,./data/ultrasound/masks/benign/benign (173)_mask.png
benign (4).png,0,benign,train,./mmibc/busi/images/train/benign/benign (4).png,./data/ultrasound/images/benign/benign (4).png,./mmibc/busi/masks/train/benign/benign (4)_mask.png,./data/ultrasound/masks/benign/benign (4)_mask.png
benign (44).png,0,benign,train,./mmibc/busi/images/train/benign/benign (44).png,./data/ultrasound/images/benign/benign (44).png,./mmibc/busi/masks/train/benign/benign (44)_mask.png,./data/ultrasound/masks/benign/benign (44)_mask.png
malignant (187).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (187).png,./data/ultrasound/images/malignant/malignant (187).png,./mmibc/busi/masks/train/malignant/malignant (187)_mask.png,./data/ultrasound/masks/malignant/malignant (187)_mask.png
malignant (164).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (164).png,./data/ultrasound/images/malignant/malignant (164).png,./mmibc/busi/masks/train/malignant/malignant (164)_mask.png,./data/ultrasound/masks/malignant/malignant (164)_mask.png
benign (352).png,0,benign,train,./mmibc/busi/images/train/benign/benign (352).png,./data/ultrasound/images/benign/benign (352).png,./mmibc/busi/masks/train/benign/benign (352)_mask.png,./data/ultrasound/masks/benign/benign (352)_mask.png
benign (265).png,0,benign,train,./mmibc/busi/images/train/benign/benign (265).png,./data/ultrasound/images/benign/benign (265).png,./mmibc/busi/masks/train/benign/benign (265)_mask.png,./data/ultrasound/masks/benign/benign (265)_mask.png
normal (104).png,0,normal,train,./mmibc/busi/images/train/benign/normal (104).png,./data/ultrasound/images/normal/normal (104).png,./mmibc/busi/masks/train/benign/normal (104)_mask.png,./data/ultrasound/masks/normal/normal (104)_mask.png
benign (384).png,0,benign,train,./mmibc/busi/images/train/benign/benign (384).png,./data/ultrasound/images/benign/benign (384).png,./mmibc/busi/masks/train/benign/benign (384)_mask.png,./data/ultrasound/masks/benign/benign (384)_mask.png
malignant (194).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (194).png,./data/ultrasound/images/malignant/malignant (194).png,./mmibc/busi/masks/train/malignant/malignant (194)_mask.png,./data/ultrasound/masks/malignant/malignant (194)_mask.png
malignant (65).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (65).png,./data/ultrasound/images/malignant/malignant (65).png,./mmibc/busi/masks/train/malignant/malignant (65)_mask.png,./data/ultrasound/masks/malignant/malignant (65)_mask.png
benign (20).png,0,benign,train,./mmibc/busi/images/train/benign/benign (20).png,./data/ultrasound/images/benign/benign (20).png,./mmibc/busi/masks/train/benign/benign (20)_mask.png,./data/ultrasound/masks/benign/benign (20)_mask.png
normal (40).png,0,normal,train,./mmibc/busi/images/train/benign/normal (40).png,./data/ultrasound/images/normal/normal (40).png,./mmibc/busi/masks/train/benign/normal (40)_mask.png,./data/ultrasound/masks/normal/normal (40)_mask.png
malignant (126).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (126).png,./data/ultrasound/images/malignant/malignant (126).png,./mmibc/busi/masks/train/malignant/malignant (126)_mask.png,./data/ultrasound/masks/malignant/malignant (126)_mask.png
benign (254).png,0,benign,train,./mmibc/busi/images/train/benign/benign (254).png,./data/ultrasound/images/benign/benign (254).png,./mmibc/busi/masks/train/benign/benign (254)_mask.png,./data/ultrasound/masks/benign/benign (254)_mask.png
malignant (141).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (141).png,./data/ultrasound/images/malignant/malignant (141).png,./mmibc/busi/masks/train/malignant/malignant (141)_mask.png,./data/ultrasound/masks/malignant/malignant (141)_mask.png
benign (433).png,0,benign,train,./mmibc/busi/images/train/benign/benign (433).png,./data/ultrasound/images/benign/benign (433).png,./mmibc/busi/masks/train/benign/benign (433)_mask.png,./data/ultrasound/masks/benign/benign (433)_mask.png
benign (69).png,0,benign,train,./mmibc/busi/images/train/benign/benign (69).png,./data/ultrasound/images/benign/benign (69).png,./mmibc/busi/masks/train/benign/benign (69)_mask.png,./data/ultrasound/masks/benign/benign (69)_mask.png
benign (168).png,0,benign,train,./mmibc/busi/images/train/benign/benign (168).png,./data/ultrasound/images/benign/benign (168).png,./mmibc/busi/masks/train/benign/benign (168)_mask.png,./data/ultrasound/masks/benign/benign (168)_mask.png
benign (273).png,0,benign,train,./mmibc/busi/images/train/benign/benign (273).png,./data/ultrasound/images/benign/benign (273).png,./mmibc/busi/masks/train/benign/benign (273)_mask.png,./data/ultrasound/masks/benign/benign (273)_mask.png
malignant (37).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (37).png,./data/ultrasound/images/malignant/malignant (37).png,./mmibc/busi/masks/train/malignant/malignant (37)_mask.png,./data/ultrasound/masks/malignant/malignant (37)_mask.png
benign (195).png,0,benign,train,./mmibc/busi/images/train/benign/benign (195).png,./data/ultrasound/images/benign/benign (195).png,./mmibc/busi/masks/train/benign/benign (195)_mask.png,./data/ultrasound/masks/benign/benign (195)_mask.png
benign (354).png,0,benign,train,./mmibc/busi/images/train/benign/benign (354).png,./data/ultrasound/images/benign/benign (354).png,./mmibc/busi/masks/train/benign/benign (354)_mask.png,./data/ultrasound/masks/benign/benign (354)_mask.png
benign (386).png,0,benign,train,./mmibc/busi/images/train/benign/benign (386).png,./data/ultrasound/images/benign/benign (386).png,./mmibc/busi/masks/train/benign/benign (386)_mask.png,./data/ultrasound/masks/benign/benign (386)_mask.png
malignant (210).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (210).png,./data/ultrasound/images/malignant/malignant (210).png,./mmibc/busi/masks/train/malignant/malignant (210)_mask.png,./data/ultrasound/masks/malignant/malignant (210)_mask.png
normal (118).png,0,normal,train,./mmibc/busi/images/train/benign/normal (118).png,./data/ultrasound/images/normal/normal (118).png,./mmibc/busi/masks/train/benign/normal (118)_mask.png,./data/ultrasound/masks/normal/normal (118)_mask.png
malignant (24).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (24).png,./data/ultrasound/images/malignant/malignant (24).png,./mmibc/busi/masks/train/malignant/malignant (24)_mask.png,./data/ultrasound/masks/malignant/malignant (24)_mask.png
malignant (159).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (159).png,./data/ultrasound/images/malignant/malignant (159).png,./mmibc/busi/masks/train/malignant/malignant (159)_mask.png,./data/ultrasound/masks/malignant/malignant (159)_mask.png
malignant (130).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (130).png,./data/ultrasound/images/malignant/malignant (130).png,./mmibc/busi/masks/train/malignant/malignant (130)_mask.png,./data/ultrasound/masks/malignant/malignant (130)_mask.png
benign (119).png,0,benign,train,./mmibc/busi/images/train/benign/benign (119).png,./data/ultrasound/images/benign/benign (119).png,./mmibc/busi/masks/train/benign/benign (119)_mask.png,./data/ultrasound/masks/benign/benign (119)_mask.png
benign (62).png,0,benign,train,./mmibc/busi/images/train/benign/benign (62).png,./data/ultrasound/images/benign/benign (62).png,./mmibc/busi/masks/train/benign/benign (62)_mask.png,./data/ultrasound/masks/benign/benign (62)_mask.png
benign (225).png,0,benign,train,./mmibc/busi/images/train/benign/benign (225).png,./data/ultrasound/images/benign/benign (225).png,./mmibc/busi/masks/train/benign/benign (225)_mask.png,./data/ultrasound/masks/benign/benign (225)_mask.png
normal (60).png,0,normal,train,./mmibc/busi/images/train/benign/normal (60).png,./data/ultrasound/images/normal/normal (60).png,./mmibc/busi/masks/train/benign/normal (60)_mask.png,./data/ultrasound/masks/normal/normal (60)_mask.png
benign (187).png,0,benign,train,./mmibc/busi/images/train/benign/benign (187).png,./data/ultrasound/images/benign/benign (187).png,./mmibc/busi/masks/train/benign/benign (187)_mask.png,./data/ultrasound/masks/benign/benign (187)_mask.png
benign (332).png,0,benign,train,./mmibc/busi/images/train/benign/benign (332).png,./data/ultrasound/images/benign/benign (332).png,./mmibc/busi/masks/train/benign/benign (332)_mask.png,./data/ultrasound/masks/benign/benign (332)_mask.png
normal (117).png,0,normal,train,./mmibc/busi/images/train/benign/normal (117).png,./data/ultrasound/images/normal/normal (117).png,./mmibc/busi/masks/train/benign/normal (117)_mask.png,./data/ultrasound/masks/normal/normal (117)_mask.png
benign (201).png,0,benign,train,./mmibc/busi/images/train/benign/benign (201).png,./data/ultrasound/images/benign/benign (201).png,./mmibc/busi/masks/train/benign/benign (201)_mask.png,./data/ultrasound/masks/benign/benign (201)_mask.png
benign (240).png,0,benign,train,./mmibc/busi/images/train/benign/benign (240).png,./data/ultrasound/images/benign/benign (240).png,./mmibc/busi/masks/train/benign/benign (240)_mask.png,./data/ultrasound/masks/benign/benign (240)_mask.png
benign (412).png,0,benign,train,./mmibc/busi/images/train/benign/benign (412).png,./data/ultrasound/images/benign/benign (412).png,./mmibc/busi/masks/train/benign/benign (412)_mask.png,./data/ultrasound/masks/benign/benign (412)_mask.png
benign (154).png,0,benign,train,./mmibc/busi/images/train/benign/benign (154).png,./data/ultrasound/images/benign/benign (154).png,./mmibc/busi/masks/train/benign/benign (154)_mask.png,./data/ultrasound/masks/benign/benign (154)_mask.png
benign (231).png,0,benign,train,./mmibc/busi/images/train/benign/benign (231).png,./data/ultrasound/images/benign/benign (231).png,./mmibc/busi/masks/train/benign/benign (231)_mask.png,./data/ultrasound/masks/benign/benign (231)_mask.png
normal (41).png,0,normal,train,./mmibc/busi/images/train/benign/normal (41).png,./data/ultrasound/images/normal/normal (41).png,./mmibc/busi/masks/train/benign/normal (41)_mask.png,./data/ultrasound/masks/normal/normal (41)_mask.png
normal (6).png,0,normal,train,./mmibc/busi/images/train/benign/normal (6).png,./data/ultrasound/images/normal/normal (6).png,./mmibc/busi/masks/train/benign/normal (6)_mask.png,./data/ultrasound/masks/normal/normal (6)_mask.png
malignant (203).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (203).png,./data/ultrasound/images/malignant/malignant (203).png,./mmibc/busi/masks/train/malignant/malignant (203)_mask.png,./data/ultrasound/masks/malignant/malignant (203)_mask.png
benign (55).png,0,benign,train,./mmibc/busi/images/train/benign/benign (55).png,./data/ultrasound/images/benign/benign (55).png,./mmibc/busi/masks/train/benign/benign (55)_mask.png,./data/ultrasound/masks/benign/benign (55)_mask.png
benign (416).png,0,benign,train,./mmibc/busi/images/train/benign/benign (416).png,./data/ultrasound/images/benign/benign (416).png,./mmibc/busi/masks/train/benign/benign (416)_mask.png,./data/ultrasound/masks/benign/benign (416)_mask.png
malignant (71).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (71).png,./data/ultrasound/images/malignant/malignant (71).png,./mmibc/busi/masks/train/malignant/malignant (71)_mask.png,./data/ultrasound/masks/malignant/malignant (71)_mask.png
benign (417).png,0,benign,train,./mmibc/busi/images/train/benign/benign (417).png,./data/ultrasound/images/benign/benign (417).png,./mmibc/busi/masks/train/benign/benign (417)_mask.png,./data/ultrasound/masks/benign/benign (417)_mask.png
benign (311).png,0,benign,train,./mmibc/busi/images/train/benign/benign (311).png,./data/ultrasound/images/benign/benign (311).png,./mmibc/busi/masks/train/benign/benign (311)_mask.png,./data/ultrasound/masks/benign/benign (311)_mask.png
malignant (90).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (90).png,./data/ultrasound/images/malignant/malignant (90).png,./mmibc/busi/masks/train/malignant/malignant (90)_mask.png,./data/ultrasound/masks/malignant/malignant (90)_mask.png
normal (109).png,0,normal,train,./mmibc/busi/images/train/benign/normal (109).png,./data/ultrasound/images/normal/normal (109).png,./mmibc/busi/masks/train/benign/normal (109)_mask.png,./data/ultrasound/masks/normal/normal (109)_mask.png
